MAKE,MODEL,SERIES,OPTIONPACKAGE,BODYSTYLE,Wheelbase,ENGINE,GRG,DRG,VSD,LRG,YEAR
CHEVROLET,CORVETTE,STINGRAY,CARBON 65 EDITION,2D CV,,,34,40,A,1,2018
CHEVROLET,CORVETTE,STINGRAY,CARBON 65 EDITION,2D CV,,,36,45,A,1,2018
CHEVROLET,CORVETTE,STINGRAY,Z51,2D CPE,,,25,24,A,1,2018
CHEVROLET,CORVETTE,STINGRAY,Z51,2D CPE,,,26,24,A,1,2018
CHEVROLET,CORVETTE,STINGRAY,Z51,2D CV,,,25,30,A,1,2018
CHEVROLET,CORVETTE,STINGRAY,Z51,2D CV,,,32,40,A,1,2018
CHEVROLET,CORVETTE,STINGRAY,Z51,2D CV,,,27,34,A,1,2018
CHEVROLET,CORVETTE,STINGRAY,Z51,2D CV,,,25,31,A,1,2018
CHEVROLET,CORVETTE,Z06,,2D CPE,,,28,29,A,1,2018
CHEVROLET,CORVETTE,Z06,,2D CPE,,,29,29,A,1,2018
CHEVROLET,CORVETTE,Z06,,2D CV,,,37,30,A,1,2018
CHEVROLET,CORVETTE,Z06,,2D CV,,,36,36,A,1,2018
CHEVROLET,CORVETTE,Z06,,2D CV,,,39,29,A,1,2018
CHEVROLET,CORVETTE,Z06,,2D CV,,,39,30,A,1,2018
CHEVROLET,CORVETTE,Z06,,2D CV,,,37,29,A,1,2018
CHEVROLET,CORVETTE,Z06,CARBON 65 EDITION,2D CPE,,,44,35,A,1,2018
CHEVROLET,CORVETTE,Z06,CARBON 65 EDITION,2D CPE,,,41,35,A,1,2018
CHEVROLET,CORVETTE,Z06,CARBON 65 EDITION,2D CV,,,43,41,A,1,2018
CHEVROLET,CORVETTE,Z06,CARBON 65 EDITION,2D CV,,,42,40,A,1,2018
CHEVROLET,CRUZE,DIESEL,,4D SED,,,22,20,B,5,2018
CHEVROLET,CRUZE,DIESEL,,4D SED,,,22,21,C,6,2018
CHEVROLET,CRUZE,DIESEL,,4D SED,,,22,19,B,6,2018
CHEVROLET,CRUZE,DIESEL,,4D SED,,,22,21,B,5,2018
CHEVROLET,CRUZE,L,,4D SED,,,19,16,C,5,2018
CHEVROLET,CRUZE,LS,,4D SED,,,21,14,D,7,2018
CHEVROLET,CRUZE,LS,,4D SED,,,22,15,D,6,2018
CHEVROLET,CRUZE,LT,,4D HB,,,21,16,C,6,2018
CHEVROLET,CRUZE,LT,,4D SED,,,21,16,D,6,2018
CHEVROLET,CRUZE,LT,,4D SED,,,22,16,D,6,2018
CHEVROLET,CRUZE,PREMIER,,4D HB,,,21,17,C,6,2018
CHEVROLET,CRUZE,PREMIER,,4D SED,,,22,17,C,6,2018
CHEVROLET,EQUINOX,L,,2WD 4D,,,19,13,C,4,2018
CHEVROLET,EQUINOX,LS,,2WD 4D,,,20,12,D,6,2018
CHEVROLET,EQUINOX,LS,,AWD 4D,,,19,14,B,4,2018
CHEVROLET,EQUINOX,LT,,2WD 4D,,,20,19,B,4,2018
CHEVROLET,EQUINOX,LT,,2WD 4D,,,20,15,C,5,2018
CHEVROLET,EQUINOX,LT,,AWD 4D,,,19,15,B,3,2018
CHEVROLET,EQUINOX,LT,,AWD 4D,,,21,23,B,3,2018
CHEVROLET,EQUINOX,LT,,AWD 4D,,,20,17,B,3,2018
CHEVROLET,EQUINOX,PREMIER,,2WD 4D,,,20,17,C,4,2018
CHEVROLET,EQUINOX,PREMIER,,2WD 4D,,,21,23,B,3,2018
CHEVROLET,EQUINOX,PREMIER,,2WD 4D,,,21,17,C,5,2018
CHEVROLET,EQUINOX,PREMIER,,AWD 4D,,,21,21,B,3,2018
CHEVROLET,EQUINOX,PREMIER,,AWD 4D,,,21,22,B,3,2018
CHEVROLET,EQUINOX,PREMIER,,AWD 4D,,,21,25,B,2,2018
CHEVROLET,EXPRESS,,2500LS,2WD,,,20,21,A,9,2018
CHEVROLET,EXPRESS,,2500LS,2WD,,,19,21,A,9,2018
CHEVROLET,EXPRESS,,2500LT,2WD,,,20,21,A,9,2018
CHEVROLET,EXPRESS,,2500LT,2WD,,,18,20,A,9,2018
CHEVROLET,EXPRESS,,3500LS,2WD,,,17,21,A,7,2018
CHEVROLET,EXPRESS,,3500LS,2WD,,,18,21,A,8,2018
CHEVROLET,EXPRESS,,3500LS,2WD,,TBO DSL,19,22,A,7,2018
CHEVROLET,EXPRESS,,3500LS,2WD,,TBO DSL,18,21,A,7,2018
CHEVROLET,EXPRESS,,3500LT,2WD,,,18,21,A,8,2018
CHEVROLET,EXPRESS,,3500LT,2WD,,,17,21,A,8,2018
CHEVROLET,EXPRESS,,3500LT,2WD,,TBO DSL,19,22,A,7,2018
CHEVROLET,EXPRESS,,3500LT,2WD,,TBO DSL,19,23,A,7,2018
CHEVROLET,EXPRESS,CARGO 2500,,2WD,,,19,19,A,9,2018
CHEVROLET,EXPRESS,CARGO 2500,,2WD,,,20,20,A,9,2018
CHEVROLET,EXPRESS,CARGO 2500,,2WD,,,18,18,A,9,2018
CHEVROLET,EXPRESS,CARGO 2500,,2WD,,,17,18,A,9,2018
CHEVROLET,EXPRESS,CARGO 2500,,2WD,,TBO DSL,19,20,A,9,2018
CHEVROLET,EXPRESS,CARGO 2500,,2WD,,TBO DSL,20,21,A,9,2018
CHEVROLET,EXPRESS,CARGO 3500,,2WD,,,17,20,A,8,2018
CHEVROLET,EXPRESS,CARGO 3500,,2WD,,,17,20,A,9,2018
CHEVROLET,EXPRESS,CARGO 3500,,2WD,,TBO DSL,17,21,A,7,2018
CHEVROLET,IMPALA,FL,,4D SED,,,22,19,D,7,2018
CHEVROLET,IMPALA,LS,,4D SED,,,23,18,D,7,2018
CHEVROLET,IMPALA,LS,,4D SED,,,23,20,D,7,2018
CHEVROLET,IMPALA,LS,,4D SED,,6CYL GAS,23,19,D,7,2018
CHEVROLET,IMPALA,LT,,4D SED,,,23,19,D,8,2018
CHEVROLET,IMPALA,LT,,4D SED,,,24,21,D,7,2018
CHEVROLET,IMPALA,LT,,4D SED,,6CYL GAS,23,19,D,6,2018
CHEVROLET,MALIBU,FL,,4D SED,,,23,18,E,7,2018
CHEVROLET,MALIBU,L,,4D SED,,,24,20,E,8,2018
CHEVROLET,MALIBU,LS,,4D SED,,,23,17,E,8,2018
CHEVROLET,MALIBU,LS,,4D SED,,,23,19,E,8,2018
CHEVROLET,MALIBU,LT,,4D SED,,,23,19,E,7,2018
CHEVROLET,MALIBU,PREMIER,,4D SED,,,24,21,E,6,2018
CHEVROLET,MALIBU HYBRID,,,4D SED,,HYBRID,23,21,E,6,2018
CHEVROLET,SILVERADO 1500,2WD CUSTOM,,CREW CAB,,,21,23,A,9,2018
CHEVROLET,SILVERADO 1500,2WD CUSTOM,,CREW CAB,,,22,22,B,8,2018
CHEVROLET,SILVERADO 1500,2WD CUSTOM,,DBL CAB,,,21,19,A,9,2018
CHEVROLET,SILVERADO 1500,2WD CUSTOM,,DBL CAB,,6 CYL FLEX,20,17,A,9,2018
CHEVROLET,SILVERADO 1500,2WD HIGH COUNTRY,,CREW CAB,,,24,31,B,7,2018
CHEVROLET,SILVERADO 1500,2WD HIGH COUNTRY,,CREW CAB,,,22,33,A,8,2018
CHEVROLET,SILVERADO 1500,2WD HIGH COUNTRY,,CREW CAB,,8CYL 6.2L,23,34,B,8,2018
CHEVROLET,SILVERADO 1500,2WD HIGH COUNTRY,,CREW CAB,,8CYL 6.2L,24,31,B,7,2018
CHEVROLET,SILVERADO 1500,2WD HYBRID,,CREW CAB,,,22,22,A,9,2018
CHEVROLET,SILVERADO 1500,2WD LS,,CREW CAB,,,21,22,A,9,2018
CHEVROLET,SILVERADO 1500,2WD LS,,CREW CAB,,,22,22,B,8,2018
CHEVROLET,SILVERADO 1500,2WD LS,,CREW CAB,,6 CYL FLEX,20,22,A,9,2018
CHEVROLET,SILVERADO 1500,2WD LS,,DBL CAB,,,21,19,A,9,2018
CHEVROLET,SILVERADO 1500,2WD LS,,DBL CAB,,6 CYL FLEX,20,17,A,9,2018
CHEVROLET,SILVERADO 1500,2WD LS,,REG CAB,,,19,14,A,9,2018
CHEVROLET,SILVERADO 1500,2WD LS,,REG CAB,,6 CYL FLEX,18,14,A,9,2018
CHEVROLET,SILVERADO 1500,2WD LT,,CREW CAB,,,22,22,A,9,2018
CHEVROLET,SILVERADO 1500,2WD LT,,CREW CAB,,6 CYL FLEX,21,20,B,9,2018
CHEVROLET,SILVERADO 1500,2WD LT,,DBL CAB,,,23,25,B,8,2018
CHEVROLET,SILVERADO 1500,2WD LT,,DBL CAB,,,21,21,A,9,2018
CHEVROLET,SILVERADO 1500,2WD LT,,DBL CAB,,6 CYL FLEX,21,20,A,9,2018
CHEVROLET,SILVERADO 1500,2WD LT,,REG CAB,,,20,17,A,9,2018
CHEVROLET,SILVERADO 1500,2WD LT,,REG CAB,,6 CYL FLEX,18,17,A,9,2018
CHEVROLET,SILVERADO 1500,2WD LTZ,,CREW CAB,,,21,24,A,9,2018
CHEVROLET,SILVERADO 1500,2WD LTZ,,CREW CAB,,,21,28,B,9,2018
CHEVROLET,SILVERADO 1500,2WD LTZ,,CREW CAB,,8CYL 6.2L,23,26,B,9,2018
CHEVROLET,SILVERADO 1500,2WD LTZ,,CREW CAB,,8CYL 6.2L,23,26,B,8,2018
CHEVROLET,SILVERADO 1500,2WD LTZ,,DBL CAB,,,21,23,B,9,2018
CHEVROLET,SILVERADO 1500,2WD LTZ,,DBL CAB,,,21,25,B,9,2018
CHEVROLET,SILVERADO 1500,2WD LTZ,,DBL CAB,,8CYL 6.2L,23,26,B,7,2018
CHEVROLET,SILVERADO 1500,2WD WT,,CREW CAB,,,21,23,A,9,2018
CHEVROLET,SILVERADO 1500,2WD WT,,CREW CAB,,,22,22,B,8,2018
CHEVROLET,SILVERADO 1500,2WD WT,,CREW CAB,,6 CYL FLEX,20,23,B,9,2018
CHEVROLET,SILVERADO 1500,2WD WT,,DBL CAB,,,21,19,A,9,2018
CHEVROLET,SILVERADO 1500,2WD WT,,DBL CAB,,6 CYL FLEX,20,17,A,9,2018
CHEVROLET,SILVERADO 1500,2WD WT,,REG CAB,,,19,14,A,9,2018
CHEVROLET,SILVERADO 1500,2WD WT,,REG CAB,,6 CYL FLEX,19,13,A,9,2018
CHEVROLET,SILVERADO 1500,4WD CUSTOM,,CREW CAB,,,23,22,A,9,2018
CHEVROLET,SILVERADO 1500,4WD CUSTOM,,CREW CAB,,,22,24,A,8,2018
CHEVROLET,SILVERADO 1500,4WD CUSTOM,,CREW CAB,,6 CYL FLEX,22,23,A,9,2018
CHEVROLET,SILVERADO 1500,4WD CUSTOM,,DBL CAB,,,21,22,A,8,2018
CHEVROLET,SILVERADO 1500,4WD HIGH COUNTRY,,CREW CAB,,,23,27,A,9,2018
CHEVROLET,SILVERADO 1500,4WD HIGH COUNTRY,,CREW CAB,,,25,31,A,6,2018
CHEVROLET,SILVERADO 1500,4WD HIGH COUNTRY,,CREW CAB,,8CYL 6.2L,24,32,A,9,2018
CHEVROLET,SILVERADO 1500,4WD HYBRID,,CREW CAB,,,23,22,A,9,2018
CHEVROLET,SILVERADO 1500,4WD LS,,CREW CAB,,,22,24,A,8,2018
CHEVROLET,SILVERADO 1500,4WD LS,,CREW CAB,,,23,22,A,9,2018
CHEVROLET,SILVERADO 1500,4WD LS,,CREW CAB,,6 CYL FLEX,21,23,A,9,2018
CHEVROLET,SILVERADO 1500,4WD LS,,DBL CAB,,,23,21,A,9,2018
CHEVROLET,SILVERADO 1500,4WD LS,,DBL CAB,,,21,22,A,8,2018
CHEVROLET,SILVERADO 1500,4WD LS,,DBL CAB,,6 CYL FLEX,21,19,A,9,2018
CHEVROLET,SILVERADO 1500,4WD LS,,REG CAB,,,20,17,A,9,2018
CHEVROLET,SILVERADO 1500,4WD LS,,REG CAB,,6 CYL FLEX,19,17,A,9,2018
CHEVROLET,SILVERADO 1500,4WD LT,,CREW CAB,,,23,24,A,8,2018
CHEVROLET,SILVERADO 1500,4WD LT,,CREW CAB,,,23,23,A,9,2018
CHEVROLET,SILVERADO 1500,4WD LT,,CREW CAB,,6 CYL FLEX,22,22,A,9,2018
CHEVROLET,SILVERADO 1500,4WD LT,,DBL CAB,,,23,23,A,8,2018
CHEVROLET,SILVERADO 1500,4WD LT,,DBL CAB,,,22,24,A,8,2018
CHEVROLET,SILVERADO 1500,4WD LT,,DBL CAB,,6 CYL FLEX,22,22,A,9,2018
CHEVROLET,SILVERADO 1500,4WD LT,,REG CAB,,,21,20,A,9,2018
CHEVROLET,SILVERADO 1500,4WD LT,,REG CAB,,6 CYL FLEX,19,19,A,9,2018
CHEVROLET,SILVERADO 1500,4WD LTZ,,CREW CAB,,,22,25,A,8,2018
CHEVROLET,SILVERADO 1500,4WD LTZ,,CREW CAB,,,23,26,A,9,2018
CHEVROLET,SILVERADO 1500,4WD LTZ,,CREW CAB,,8CYL 6.2L,24,28,A,9,2018
CHEVROLET,SILVERADO 1500,4WD LTZ,,DBL CAB,,,23,25,A,8,2018
CHEVROLET,SILVERADO 1500,4WD LTZ,,DBL CAB,,,23,24,A,8,2018
CHEVROLET,SILVERADO 1500,4WD LTZ,,DBL CAB,,8CYL 6.2L,23,25,A,7,2018
CHEVROLET,SILVERADO 1500,4WD WT,,CREW CAB,,,23,22,A,9,2018
CHEVROLET,SILVERADO 1500,4WD WT,,CREW CAB,,,21,22,A,8,2018
CHEVROLET,SILVERADO 1500,4WD WT,,CREW CAB,,6 CYL FLEX,21,22,A,9,2018
CHEVROLET,SILVERADO 1500,4WD WT,,DBL CAB,,,22,21,A,9,2018
CHEVROLET,SILVERADO 1500,4WD WT,,DBL CAB,,,21,22,A,8,2018
CHEVROLET,SILVERADO 1500,4WD WT,,DBL CAB,,6 CYL FLEX,21,19,A,9,2018
CHEVROLET,SILVERADO 1500,4WD WT,,REG CAB,,,20,17,A,9,2018
CHEVROLET,SILVERADO 1500,4WD WT,,REG CAB,,6 CYL FLEX,19,17,A,9,2018
CHEVROLET,SILVERADO 1500,4WD Z71,,CREW CAB,,,23,22,A,9,2018
CHEVROLET,SILVERADO 1500,4WD Z71,,CREW CAB,,,22,24,A,8,2018
CHEVROLET,SILVERADO 1500,4WD Z71,,CREW CAB,,6 CYL FLEX,22,24,A,9,2018
CHEVROLET,SILVERADO 1500,4WD Z71,,DBL CAB,,,23,22,A,9,2018
CHEVROLET,SILVERADO 1500,4WD Z71,,DBL CAB,,6 CYL FLEX,22,21,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WHIGH COUNTRY,,CREW CAB,,,24,23,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WHIGH COUNTRY,,CREW CAB,,DSL,26,29,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WHIGH COUNTRY,TEXAS EDITION,CREW CAB,,,24,23,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WHIGH COUNTRY,TEXAS EDITION,CREW CAB,,DSL,26,24,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WLT,,CREW CAB,,,22,21,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WLT,,CREW CAB,,,21,20,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WLT,,CREW CAB,,DSL,23,22,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WLT,,CREW CAB,,DSL,23,23,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WLT,,DBL CAB,,,21,20,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WLT,,DBL CAB,,,21,21,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WLT,,DBL CAB,,DSL,23,22,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WLT,,FLEETSIDE,,,20,18,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WLT,,FLEETSIDE,,DSL,22,19,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WLT,MIDNIGHT EDITION,CREW CAB,,,23,22,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WLT,MIDNIGHT EDITION,CREW CAB,,DSL,24,23,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WLT,MIDNIGHT EDITION,DBL CAB,,,21,21,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WLT,MIDNIGHT EDITION,DBL CAB,,DSL,23,22,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WLT,MIDNIGHT EDITION,FLEETSIDE,,,21,19,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WLT,MIDNIGHT EDITION,FLEETSIDE,,DSL,23,21,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WLT,TEXAS EDITION,CREW CAB,,,22,22,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WLT,TEXAS EDITION,CREW CAB,,DSL,23,22,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WLT,TEXAS EDITION,DBL CAB,,,21,21,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WLT,TEXAS EDITION,DBL CAB,,DSL,23,22,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WLT,TEXAS EDITION,FLEETSIDE,,,21,19,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WLT,TEXAS EDITION,FLEETSIDE,,DSL,23,21,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WLTZ,,CREW CAB,,,22,22,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WLTZ,,CREW CAB,,,23,22,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WLTZ,,CREW CAB,,DSL,24,24,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WLTZ,,CREW CAB,,DSL,24,23,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WLTZ,,DBL CAB,,,23,22,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WLTZ,,DBL CAB,,DSL,24,23,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WLTZ,TEXAS EDITION,CREW CAB,,,23,22,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WLTZ,TEXAS EDITION,CREW CAB,,DSL,24,24,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WLTZ,TEXAS EDITION,DBL CAB,,,23,22,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WLTZ,TEXAS EDITION,DBL CAB,,DSL,24,23,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WWT,,CREW CAB,,,20,18,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WWT,,CREW CAB,,DSL,22,25,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WWT,,CREW CAB,,DSL,22,19,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WWT,,DBL CAB,,,20,18,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WWT,,DBL CAB,,,20,17,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WWT,,DBL CAB,,DSL,22,19,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WWT,,DBL CAB,,DSL,22,20,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WWT,,FLEETSIDE,,,19,17,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WWT,,FLEETSIDE,,,21,19,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WWT,,FLEETSIDE,,DSL,22,19,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WWT,,FLEETSIDE,,DSL,21,19,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WWT,TEXAS EDITION,CREW CAB,,,21,17,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WWT,TEXAS EDITION,CREW CAB,,DSL,23,25,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WWT,TEXAS EDITION,DBL CAB,,,20,17,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WWT,TEXAS EDITION,DBL CAB,,DSL,22,20,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WWT,TEXAS EDITION,FLEETSIDE,,,21,20,A,9,2018
CHEVROLET,SILVERADO HD,2500 2WWT,TEXAS EDITION,FLEETSIDE,,DSL,22,19,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WHIGH COUNTRY,,CREW CAB,,,23,25,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WHIGH COUNTRY,,CREW CAB,,DSL,25,30,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WHIGH COUNTRY,TEXAS EDITION,CREW CAB,,,23,25,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WHIGH COUNTRY,TEXAS EDITION,CREW CAB,,DSL,26,30,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WLT,,CREW CAB,,,23,23,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WLT,,CREW CAB,,,22,23,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WLT,,CREW CAB,,DSL,24,27,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WLT,,CREW CAB,,DSL,24,25,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WLT,,DBL CAB,,,21,22,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WLT,,DBL CAB,,,21,20,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WLT,,DBL CAB,,DSL,23,25,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WLT,,FLEETSIDE,,,21,22,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WLT,,FLEETSIDE,,DSL,23,25,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WLT,MIDNIGHT EDITION,CREW CAB,,,23,23,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WLT,MIDNIGHT EDITION,CREW CAB,,DSL,24,26,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WLT,MIDNIGHT EDITION,CREW CAB,,DSL,24,25,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WLT,MIDNIGHT EDITION,DBL CAB,,,22,23,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WLT,MIDNIGHT EDITION,DBL CAB,,,23,23,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WLT,MIDNIGHT EDITION,DBL CAB,,DSL,24,25,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WLT,MIDNIGHT EDITION,FLEETSIDE,,,21,22,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WLT,MIDNIGHT EDITION,FLEETSIDE,,DSL,23,25,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WLT,TEXAS EDITION,CREW CAB,,,22,23,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WLT,TEXAS EDITION,CREW CAB,,DSL,24,26,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WLT,TEXAS EDITION,DBL CAB,,,22,23,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WLT,TEXAS EDITION,DBL CAB,,DSL,24,25,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WLT,TEXAS EDITION,FLEETSIDE,,,21,22,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WLT,TEXAS EDITION,FLEETSIDE,,DSL,23,25,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WLTZ,,CREW CAB,,,23,25,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WLTZ,,CREW CAB,,,23,26,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WLTZ,,CREW CAB,,DSL,24,28,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WLTZ,,CREW CAB,,DSL,25,27,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WLTZ,,DBL CAB,,,23,23,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WLTZ,,DBL CAB,,DSL,24,25,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WLTZ,,DBL CAB,,DSL,24,27,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WLTZ,TEXAS EDITION,CREW CAB,,,23,25,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WLTZ,TEXAS EDITION,CREW CAB,,DSL,24,27,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WLTZ,TEXAS EDITION,DBL CAB,,,23,25,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WLTZ,TEXAS EDITION,DBL CAB,,DSL,24,25,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WWT,,CREW CAB,,,21,22,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WWT,,CREW CAB,,,21,20,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WWT,,CREW CAB,,DSL,23,23,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WWT,,CREW CAB,,DSL,23,26,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WWT,,DBL CAB,,,19,19,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WWT,,DBL CAB,,,20,19,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WWT,,DBL CAB,,DSL,22,25,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WWT,,DBL CAB,,DSL,21,21,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WWT,,FLEETSIDE,,,19,19,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WWT,,FLEETSIDE,,,20,18,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WWT,,FLEETSIDE,,DSL,21,21,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WWT,,FLEETSIDE,,DSL,22,22,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WWT,MIDNIGHT EDITION,FLEETSIDE,,,20,18,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WWT,MIDNIGHT EDITION,FLEETSIDE,,DSL,21,21,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WWT,TEXAS EDITION,CREW CAB,,,21,21,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WWT,TEXAS EDITION,CREW CAB,,DSL,24,27,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WWT,TEXAS EDITION,DBL CAB,,,20,19,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WWT,TEXAS EDITION,DBL CAB,,DSL,22,24,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WWT,TEXAS EDITION,FLEETSIDE,,,20,18,A,9,2018
CHEVROLET,SILVERADO HD,2500 4WWT,TEXAS EDITION,FLEETSIDE,,DSL,21,21,A,9,2018
CHEVROLET,SILVERADO HD,3500 2WHIGH COUNTRY,,CREW CAB,,,31,34,A,9,2018
CHEVROLET,SILVERADO HD,3500 2WHIGH COUNTRY,,CREW CAB,,DSL,32,35,A,9,2018
CHEVROLET,SILVERADO HD,3500 2WLT,,CREW CAB,,,24,25,A,9,2018
CHEVROLET,SILVERADO HD,3500 2WLT,,CREW CAB,,DSL,26,28,A,9,2018
CHEVROLET,SILVERADO HD,3500 2WLT,,CREW CAB,,DSL,24,25,A,9,2018
CHEVROLET,SILVERADO HD,3500 2WLT,,DBL CAB,,,24,25,A,9,2018
CHEVROLET,SILVERADO HD,3500 2WLT,,DBL CAB,,DSL,26,28,A,9,2018
CHEVROLET,SILVERADO HD,3500 2WLT,,FLEETSIDE,,,23,24,A,9,2018
CHEVROLET,SILVERADO HD,3500 2WLT,,FLEETSIDE,,DSL,25,27,A,9,2018
CHEVROLET,SILVERADO HD,3500 2WLTZ,,CREW CAB,,,25,27,A,9,2018
CHEVROLET,SILVERADO HD,3500 2WLTZ,,CREW CAB,,DSL,27,29,A,9,2018
CHEVROLET,SILVERADO HD,3500 2WLTZ,,CREW CAB,,DSL,25,28,A,9,2018
CHEVROLET,SILVERADO HD,3500 2WLTZ,,DBL CAB,,,25,27,A,9,2018
CHEVROLET,SILVERADO HD,3500 2WLTZ,,DBL CAB,,DSL,27,29,A,9,2018
CHEVROLET,SILVERADO HD,3500 2WWT,,CREW CAB,,,23,24,A,9,2018
CHEVROLET,SILVERADO HD,3500 2WWT,,CREW CAB,,,20,20,A,9,2018
